step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
178,-7.77502584,-1.91957656e-06,0.29998365,18.1179161,-2.84461379,0.399981052,-5.23048115,-1.90753829,0.349978298,5.46711254,10.0135422,0.3999753,-4.25820971,-7.69339275,0.399972051,-1.15577316,-7.01795912,0.57858479,-1.66397047,7.698174,0.640926898,9.97004032,-3.43954825,0.474960148
179,-7.83624649,-1.93469123e-06,0.29998365,18.2643967,-2.8690002,0.399981052,-5.28052711,-1.92092013,0.349978298,5.50783634,10.1120148,0.3999753,-4.31232548,-7.76734114,0.399972051,-1.19810867,-7.0925889,0.578267932,-1.70593774,7.78809977,0.651487052,10.0571032,-3.47516751,0.474960417
180,-7.89746714,-1.94980589e-06,0.29998365,18.4108772,-2.8933866,0.399981052,-5.33057308,-1.93430197,0.349978298,5.54856014,10.2104874,0.3999753,-4.36644125,-7.84128952,0.399972051,-1.24044418,-7.16721869,0.577753842,-1.74790502,7.87802553,0.66046387,10.144166,-3.51078677,0.474960625
181,-7.95868778,-1.96492056e-06,0.29998365,18.5573578,-2.91777301,0.399981052,-5.38061905,-1.94768381,0.349978298,5.58928394,10.30896,0.3999753,-4.42055702,-7.9152379,0.399972051,-1.28277969,-7.24184847,0.577025831,-1.78987229,7.9679513,0.667839468,10.2312288,-3.54640603,0.474960774
182,-8.01990891,-1.98003522e-06,0.29998365,18.7038383,-2.94215941,0.399981052,-5.43066502,-1.96106565,0.349978298,5.63000774,10.4074326,0.3999753,-4.47467279,-7.98918629,0.399972051,-1.3251152,-7.31647825,0.576071084,-1.83183956,8.05787754,0.673654795,10.3182917,-3.58202529,0.474960893
183,-8.08113003,-1.99514989e-06,0.29998365,18.8503189,-2.96654582,0.399981052,-5.48071098,-1.97444749,0.349978298,5.67073154,10.5059052,0.3999753,-4.52878857,-8.06313419,0.399972051,-1.36745071,-7.39110804,0.573496819,-1.87380683,8.14780331,0.677944064,10.4053545,-3.61764455,0.474961013
184,-8.14235115,-2.01026455e-06,0.29998365,18.9967995,-2.99093223,0.399981052,-5.53075695,-1.98782933,0.349978298,5.71145535,10.6043777,0.3999753,-4.58290434,-8.1370821,0.399972051,-1.40978622,-7.46573782,0.57226783,-1.91577411,8.23772907,0.680735648,10.4924173,-3.65326381,0.474961102
185,-8.20357227,-2.02537922e-06,0.29998365,19.14328,-3.01531863,0.399981052,-5.58080292,-2.00121117,0.349978298,5.75217915,10.7028503,0.3999753,-4.63702011,-8.21103001,0.399972051,-1.45212173,-7.5403676,0.570685327,-1.95774138,8.32765484,0.682053089,10.5794802,-3.68888307,0.474961162
186,-8.2647934,-2.04049388e-06,0.29998365,19.2897606,-3.03970504,0.399981052,-5.63084888,-2.01459312,0.349978298,5.79290295,10.8013229,0.3999753,-4.69113588,-8.28497791,0.399972051,-1.49445724,-7.61499739,0.5687114,-1.99970865,8.4175806,0.681915939,10.666543,-3.72450233,0.474961221
187,-8.32601452,-2.05560855e-06,0.29998365,19.4362411,-3.06409144,0.399981052,-5.68089485,-2.02797508,0.349978298,5.83362675,10.8997955,0.3999753,-4.74525166,-8.35892582,0.399972051,-1.53679276,-7.68962717,0.565174401,-2.04167581,8.50750637,0.680340528,10.7536058,-3.76012158,0.474961251
188,-8.38723564,-2.07072321e-06,0.29998365,19.5827217,-3.08847785,0.399981052,-5.73094082,-2.04135704,0.349978298,5.87435055,10.9982681,0.3999753,-4.79936743,-8.43287373,0.399972051,-1.57912827,-7.76425695,0.562488735,-2.08364296,8.59743214,0.677340508,10.8406687,-3.79574084,0.474961281
189,-8.44845676,-2.08583788e-06,0.29998365,19.7292023,-3.11286426,0.399981052,-5.78098679,-2.054739,0.349978298,5.91507435,11.0967407,0.3999753,-4.8534832,-8.50682163,0.399972051,-1.62146378,-7.83888674,0.559230149,-2.12561011,8.6873579,0.672927618,10.9277315,-3.8313601,0.474961311
190,-8.50967789,-2.10095254e-06,0.29998365,19.8756828,-3.13725066,0.399981052,-5.83103275,-2.06812096,0.349978298,5.95579815,11.1952133,0.3999753,-4.90759897,-8.58076954,0.399972081,-1.66379929,-7.91351652,0.554449379,-2.16757727,8.77728367,0.667111933,11.0147943,-3.86697936,0.47496134
191,-8.57089901,-2.11606721e-06,0.29998365,20.0221634,-3.16163707,0.399981052,-5.88107872,-2.08150291,0.349978298,5.99652195,11.2936859,0.39997527,-4.96171474,-8.65471745,0.399972081,-1.7061348,-7.98814631,0.550003231,-2.20954442,8.86720943,0.659902811,11.1018572,-3.90259862,0.47496137
192,-8.63212013,-2.13118187e-06,0.29998365,20.168644,-3.18602347,0.399981052,-5.93112469,-2.09488487,0.349978298,6.03724575,11.3921585,0.39997527,-5.01583052,-8.72866535,0.399972081,-1.74847031,-8.06277561,0.544059396,-2.25151157,8.9571352,0.651309013,11.18892,-3.93821788,0.4749614
193,-8.69334126,-2.14629654e-06,0.29998365,20.3151245,-3.21040988,0.399981052,-5.98117065,-2.10826683,0.349978298,6.07796955,11.4906311,0.39997527,-5.06994629,-8.80261326,0.399972081,-1.79080582,-8.1374054,0.538036704,-2.29347873,9.04706097,0.64133954,11.2759829,-3.97383714,0.4749614
194,-8.75456238,-2.1614112e-06,0.29998365,20.4616051,-3.23479629,0.399981052,-6.03121662,-2.12164879,0.349978298,6.11869335,11.5891037,0.39997527,-5.12406206,-8.87656116,0.399972081,-1.83314133,-8.21203518,0.53053242,-2.33544588,9.13698673,0.63000381,11.3630457,-4.00945616,0.4749614
195,-8.8157835,-2.17652587e-06,0.29998365,20.6080856,-3.25918269,0.399981052,-6.08126259,-2.13503075,0.349978298,6.15941715,11.6875763,0.39997527,-5.17817783,-8.95050907,0.399972081,-1.87547684,-8.28666496,0.521537423,-2.37741303,9.2269125,0.617312372,11.4501085,-4.04507542,0.4749614
196,-8.87700462,-2.19164053e-06,0.29998365,20.7545662,-3.2835691,0.399981052,-6.13130856,-2.1484127,0.349978298,6.20014095,11.7860489,0.39997527,-5.23229361,-9.02445698,0.399972081,-1.91781235,-8.36129475,0.512503266,-2.41938019,9.31683826,0.603277206,11.5371714,-4.08069468,0.4749614
197,-8.93822575,-2.2067552e-06,0.29998365,20.9010468,-3.3079555,0.399981052,-6.18135452,-2.16179466,0.349978298,6.24086475,11.8845215,0.39997527,-5.28640938,-9.09840488,0.399972081,-1.96014786,-8.43592453,0.502001822,-2.46134734,9.40676403,0.587912202,11.6242342,-4.11631393,0.4749614
198,-8.99944687,-2.22186986e-06,0.29998365,21.0475273,-3.33234191,0.399981052,-6.23140049,-2.17517662,0.349978298,6.28158855,11.9829941,0.39997527,-5.34052515,-9.17235279,0.399972081,-2.00248337,-8.51055431,0.490024686,-2.5033145,9.4966898,0.571233332,11.711297,-4.15193319,0.4749614
199,-9.06066799,-2.23698453e-06,0.29998365,21.1940079,-3.35672832,0.399981052,-6.28144646,-2.18855858,0.349978298,6.32231236,12.0814667,0.39997527,-5.39464092,-9.2463007,0.399972081,-2.04481888,-8.5851841,0.47656545,-2.54528165,9.58661556,0.553259373,11.7983599,-4.18755245,0.4749614
200,-9.12188911,-2.25209919e-06,0.29998365,21.3404884,-3.38111472,0.399981052,-6.33149242,-2.20194054,0.349978298,6.36303616,12.1799393,0.39997527,-5.44875669,-9.3202486,0.399972081,-2.08715439,-8.65981388,0.461619198,-2.5872488,9.67654133,0.53401196,11.8854227,-4.22317171,0.4749614
201,-9.18311024,-2.26721386e-06,0.29998365,21.486969,-3.40550113,0.399981052,-6.38153839,-2.21532249,0.349978298,6.40375996,12.2784119,0.39997527,-5.50287247,-9.39419651,0.399972081,-2.1294899,-8.73444366,0.445183009,-2.62921596,9.76646709,0.538160682,11.9724855,-4.25879097,0.47496143
202,-9.24433136,-2.28232852e-06,0.29998365,21.6334496,-3.42988753,0.399981052,-6.43158436,-2.22870445,0.349978298,6.44448376,12.3768845,0.39997527,-5.55698824,-9.46814442,0.399972081,-2.17182541,-8.80907345,0.427256405,-2.67118311,9.85639286,0.541123688,12.0595484,-4.29441023,0.47496143
203,-9.30555248,-2.29744319e-06,0.29998365,21.7799301,-3.45427394,0.399981052,-6.48163033,-2.24208641,0.349978298,6.48520756,12.4753571,0.3999753,-5.61110401,-9.54209232,0.399972081,-2.21416092,-8.88370323,0.407841772,-2.71315026,9.94631863,0.542934179,12.1466112,-4.33002949,0.47496143
204,-9.36677361,-2.31255785e-06,0.29998365,21.9264107,-3.47866035,0.399981052,-6.53167629,-2.25546837,0.349978298,6.52593136,12.5738297,0.3999753,-5.66521978,-9.61604023,0.399972081,-2.25649643,-8.95833302,0.41407147,-2.75511742,10.0362444,0.543714285,12.233674,-4.36564875,0.47496143
205,-9.42799473,-2.32767252e-06,0.29998365,22.0728912,-3.50304675,0.399981052,-6.58172226,-2.26885033,0.349978298,6.56665516,12.6723022,0.3999753,-5.71933556,-9.68998814,0.399972081,-2.29883194,-9.0329628,0.418504924,-2.79708457,10.1261702,0.543551147,12.3207369,-4.40126801,0.47496143
206,-9.48921585,-2.34278718e-06,0.29998365,22.2193718,-3.52743316,0.399981052,-6.63176823,-2.28223228,0.349978298,6.60737896,12.7707748,0.3999753,-5.77345133,-9.76393604,0.399972081,-2.34116745,-9.10759258,0.421201766,-2.83905172,10.2160959,0.542501926,12.4077997,-4.43688726,0.47496143
207,-9.55043697,-2.35790185e-06,0.29998365,22.3658524,-3.55181956,0.399981052,-6.68181419,-2.29561424,0.349978298,6.64810276,12.8692474,0.3999753,-5.8275671,-9.83788395,0.399972081,-2.38350296,-9.18222237,0.422279537,-2.88101888,10.3060217,0.53964448,12.4948626,-4.47250652,0.47496143
208,-9.6116581,-2.37301651e-06,0.29998365,22.5123329,-3.57620597,0.399981052,-6.73186016,-2.3089962,0.349978298,6.68882656,12.96772,0.3999753,-5.88168287,-9.91183186,0.399972081,-2.42583847,-9.25685215,0.421826035,-2.92298603,10.3959475,0.537033856,12.5819254,-4.50812578,0.47496143
209,-9.67287922,-2.38813118e-06,0.29998365,22.6588135,-3.60059237,0.399981052,-6.78190613,-2.32237816,0.349978298,6.72955036,13.0661926,0.3999753,-5.93579865,-9.98577976,0.399972081,-2.46817398,-9.33148193,0.419903249,-2.96495318,10.4858732,0.533547521,12.6689882,-4.54374504,0.47496143
210,-9.73410034,-2.40324584e-06,0.29998365,22.805294,-3.62497878,0.399981052,-6.8319521,-2.33576012,0.349978298,6.77027416,13.1646652,0.3999753,-5.98991442,-10.0597277,0.399972081,-2.51050949,-9.40611172,0.420914054,-3.00692034,10.575799,0.528469086,12.7560511,-4.5793643,0.47496143
211,-9.79532146,-2.41836051e-06,0.29998365,22.9517746,-3.64936519,0.399981052,-6.88199806,-2.34914207,0.349978298,6.81099796,13.2631378,0.3999753,-6.04403019,-10.1336756,0.399972081,-2.552845,-9.4807415,0.421728224,-3.04888749,10.6657248,0.523247659,12.8431139,-4.61498356,0.47496143
212,-9.85654259,-2.43347517e-06,0.29998365,23.0982552,-3.67375159,0.399981052,-6.93204403,-2.36252403,0.349978298,6.85172176,13.3616104,0.3999753,-6.09814596,-10.2076235,0.399972081,-2.59518051,-9.55537128,0.42237848,-3.09085464,10.7556505,0.516541779,12.9301767,-4.65060282,0.47496143
213,-9.91776371,-2.44858984e-06,0.29998365,23.2447357,-3.698138,0.399981052,-6.98209,-2.37590599,0.349978298,6.89244556,13.460083,0.3999753,-6.15226173,-10.2815714,0.399972081,-2.63751602,-9.63000107,0.422897965,-3.1328218,10.8455763,0.508365989,13.0172396,-4.68622208,0.47496143
214,-9.97898483,-2.4637045e-06,0.29998365,23.3912163,-3.7225244,0.399981052,-7.03213596,-2.38928795,0.349978298,6.93316936,13.5585556,0.3999753,-6.20637751,-10.3555193,0.399972081,-2.67985153,-9.70463085,0.423313081,-3.17478895,10.9355021,0.500178635,13.1043024,-4.72184134,0.47496143
215,-10.040206,-2.47881917e-06,0.29998365,23.5376968,-3.74691081,0.399981052,-7.08218193,-2.40266991,0.349978298,6.97389317,13.6570282,0.3999753,-6.26049328,-10.4294672,0.399972081,-2.72218704,-9.77926064,0.423644871,-3.21675611,11.0254278,0.490630776,13.1913652,-4.75746059,0.47496143
216,-10.1014271,-2.49393383e-06,0.29998365,23.6841774,-3.77129722,0.399981052,-7.1322279,-2.41605186,0.349978298,7.01461697,13.7555008,0.3999753,-6.31460905,-10.5034151,0.399972081,-2.76452255,-9.85389042,0.423910111,-3.25872326,11.1153536,0.479736358,13.2784281,-4.79307985,0.47496143
217,-10.1626482,-2.5090485e-06,0.29998365,23.830658,-3.79568362,0.399981052,-7.18227386,-2.42943382,0.349978298,7.05534077,13.8539734,0.3999753,-6.36872482,-10.577363,0.399972111,-2.80685806,-9.9285202,0.424122155,-3.30069041,11.2052794,0.467512369,13.3654909,-4.82869911,0.47496143
218,-10.2238693,-2.52416316e-06,0.29998365,23.9771385,-3.82007003,0.399981052,-7.23231983,-2.44281578,0.349978298,7.09606457,13.952446,0.39997527,-6.4228406,-10.6513109,0.399972111,-2.84919357,-10.00315,0.4242917,-3.34265757,11.2952051,0.453978211,13.4525537,-4.86431837,0.47496143
219,-10.2850904,-2.53927783e-06,0.29998365,24.1236191,-3.84445643,0.399981052,-7.2823658,-2.45619774,0.349978298,7.13678837,14.0509186,0.3999753,-6.47695637,-10.7252588,0.399972111,-2.89152908,-10.0777798,0.424427271,-3.38462472,11.3851309,0.439156085,13.5396166,-4.89993763,0.47496146
220,-10.3463116,-2.55439249e-06,0.29998365,24.2700996,-3.86884284,0.399981052,-7.33241177,-2.4695797,0.349978298,7.17751217,14.1493912,0.3999753,-6.53107214,-10.7992067,0.399972111,-2.93386459,-10.1524096,0.424535692,-3.42659187,11.4750566,0.443745077,13.6266794,-4.93555689,0.47496146
221,-10.4075327,-2.56950716e-06,0.29998365,24.4165802,-3.89322925,0.399981052,-7.38245773,-2.48296165,0.349978298,7.21823597,14.2478638,0.39997527,-6.58518791,-10.8731546,0.399972111,-2.9762001,-10.2270393,0.424622387,-3.46855903,11.5649824,0.44689256,13.7137423,-4.97117615,0.47496146
222,-10.4687538,-2.58462183e-06,0.29998365,24.5630608,-3.91761565,0.399981052,-7.4325037,-2.49634361,0.349978298,7.25895977,14.3463364,0.39997527,-6.63930368,-10.9471025,0.399972111,-3.01853561,-10.3016691,0.424691707,-3.51052618,11.6549082,0.448613197,13.8008051,-5.00679541,0.47496146
223,-10.5299749,-2.59973649e-06,0.29998365,24.7095413,-3.94200206,0.399981052,-7.48254967,-2.50972557,0.349978298,7.29968357,14.444809,0.39997527,-6.69341946,-11.0210505,0.399972111,-3.06087112,-10.3762989,0.424747139,-3.55249333,11.7448339,0.448978513,13.8878679,-5.04241467,0.47496146
224,-10.5911961,-2.61485116e-06,0.29998365,24.8560219,-3.96638846,0.399981081,-7.53259563,-2.52310753,0.349978298,7.34040737,14.5432816,0.39997527,-6.74753523,-11.0949984,0.399972111,-3.10320663,-10.4509287,0.424791515,-3.59446049,11.8347597,0.448039711,13.9749308,-5.07803392,0.47496146
225,-10.6524172,-2.62996582e-06,0.29998365,25.0025024,-3.99077487,0.399981081,-7.5826416,-2.53648949,0.349978298,7.38113117,14.6417542,0.39997527,-6.801651,-11.1689463,0.399972111,-3.14554214,-10.5255585,0.42482698,-3.63642764,11.9246855,0.44582969,14.0619936,-5.11365318,0.47496146
226,-10.7136383,-2.64508049e-06,0.29998365,25.148983,-4.01516104,0.399981081,-7.63268757,-2.54987144,0.349978298,7.42185497,14.7402267,0.39997527,-6.85576677,-11.2428942,0.399972111,-3.18787766,-10.6001883,0.424855351,-3.67839479,12.0146112,0.446649641,14.1490564,-5.14927244,0.47496146
227,-10.7748594,-2.66019515e-06,0.29998365,25.2954636,-4.03954744,0.399981081,-7.68273354,-2.5632534,0.349978298,7.46257877,14.8386993,0.39997527,-6.90988255,-11.3168421,0.399972111,-3.23021317,-10.674818,0.424878061,-3.72036195,12.104537,0.447313488,14.2361193,-5.1848917,0.47496146
228,-10.8360806,-2.67530982e-06,0.29998365,25.4419441,-4.06393385,0.399981081,-7.7327795,-2.57663536,0.349978298,7.50330257,14.9371719,0.39997527,-6.96399832,-11.39079,0.399972111,-3.27254868,-10.7494478,0.42489621,-3.7623291,12.1944628,0.447844386,14.3231821,-5.22051096,0.474961489
229,-10.8973017,-2.69042448e-06,0.29998365,25.5884247,-4.08832026,0.399981081,-7.78282547,-2.59001732,0.349978298,7.54402637,15.0356445,0.39997527,-7.01811409,-11.4647379,0.399972111,-3.31488419,-10.8240776,0.424910724,-3.80429626,12.2843885,0.44826895,14.4102449,-5.25613022,0.474961489
230,-10.9585228,-2.70553915e-06,0.29998365,25.7349052,-4.11270666,0.399981081,-7.83287144,-2.60339928,0.349978298,7.58475018,15.1341171,0.3999753,-7.07222986,-11.5386858,0.399972111,-3.3572197,-10.8987074,0.424922347,-3.84626341,12.3743143,0.448608488,14.4973078,-5.29174948,0.474961489
231,-11.0197439,-2.72065381e-06,0.29998365,25.8813858,-4.13709307,0.399981081,-7.8829174,-2.61678123,0.349978298,7.62547398,15.2325897,0.3999753,-7.12634563,-11.6126337,0.399972111,-3.39955521,-10.9733372,0.424931645,-3.88823056,12.4642401,0.448880047,14.5843706,-5.32736874,0.474961489
232,-11.080965,-2.73576848e-06,0.29998365,26.0278664,-4.16147947,0.399981052,-7.93296337,-2.63016319,0.349978298,7.66619778,15.3310623,0.3999753,-7.18046141,-11.6865816,0.399972111,-3.44189072,-11.047967,0.424939066,-3.93019772,12.5541658,0.449097246,14.6714334,-5.362988,0.47496146
233,-11.1421862,-2.75088314e-06,0.29998365,26.1743469,-4.18586588,0.399981052,-7.98300934,-2.64354515,0.349978298,7.70692158,15.4295349,0.39997527,-7.23457718,-11.7605295,0.399972111,-3.48422623,-11.1225967,0.424944997,-3.97216487,12.6440916,0.449270964,14.7584963,-5.39860725,0.47496146
234,-11.2034073,-2.76599781e-06,0.29998365,26.3208275,-4.21025229,0.399981052,-8.03305531,-2.65692711,0.349978298,7.74764538,15.5280075,0.39997527,-7.28869295,-11.8344774,0.399972111,-3.52656174,-11.1972265,0.424949735,-4.01413202,12.7340174,0.449409932,14.8455591,-5.43422651,0.47496146
235,-11.2646284,-2.78111247e-06,0.29998365,26.467308,-4.23463869,0.399981052,-8.08310127,-2.67030907,0.349978298,7.78836918,15.6264801,0.39997527,-7.34280872,-11.9084253,0.399972111,-3.56889725,-11.2718563,0.42495355,-4.05609941,12.8239431,0.449521065,14.932622,-5.46984577,0.47496146
236,-11.3258495,-2.79622714e-06,0.29998365,26.6137886,-4.2590251,0.399981052,-8.13314724,-2.68369102,0.349978298,7.82909298,15.7249527,0.39997527,-7.3969245,-11.9823732,0.399972111,-3.61123276,-11.3464861,0.42495659,-4.09806681,12.9138689,0.449609935,15.0196848,-5.50546503,0.47496146
237,-11.3870707,-2.8113418e-06,0.29998365,26.7602692,-4.2834115,0.399981052,-8.18319321,-2.69707298,0.349978298,7.86981678,15.8234253,0.39997527,-7.45104027,-12.0563211,0.399972111,-3.65356827,-11.4211159,0.424959034,-4.1400342,13.0037947,0.449681014,15.1067476,-5.54108429,0.47496146
238,-11.4482918,-2.82645647e-06,0.29998365,26.9067497,-4.30779791,0.399981052,-8.23323917,-2.71045494,0.349978298,7.91054058,15.9218979,0.39997527,-7.50515604,-12.1302691,0.399972111,-3.69590378,-11.4957457,0.424961001,-4.18200159,13.0937204,0.449737877,15.1938105,-5.57670355,0.47496146
239,-11.5095129,-2.84157113e-06,0.29998365,27.0532303,-4.33218431,0.399981052,-8.28328514,-2.7238369,0.349978298,7.95126438,16.0203705,0.39997527,-7.55927181,-12.204217,0.399972111,-3.73823929,-11.5703754,0.42496255,-4.22396898,13.1836462,0.449783355,15.2808733,-5.61232281,0.47496146
240,-11.570734,-2.8566858e-06,0.29998365,27.1997108,-4.35657072,0.399981052,-8.33333111,-2.73721886,0.349978298,7.99198818,16.1188431,0.39997527,-7.61338758,-12.2781649,0.399972111,-3.7805748,-11.6450052,0.424963802,-4.26593637,13.273572,0.449819744,15.3679361,-5.64794207,0.47496146
241,-11.6319551,-2.87180046e-06,0.29998365,27.3461914,-4.38095713,0.399981052,-8.38337708,-2.75060081,0.349978298,8.03271198,16.2173157,0.39997527,-7.66750336,-12.3521128,0.399972111,-3.82291031,-11.719635,0.424964815,-4.30790377,13.3634977,0.449848861,15.454999,-5.68356133,0.47496146
242,-11.6931763,-2.88691513e-06,0.29998365,27.492672,-4.40534353,0.399981052,-8.43342304,-2.76398277,0.349978298,8.07343578,16.3157883,0.39997527,-7.72161913,-12.4260607,0.399972111,-3.86524582,-11.7942648,0.42496562,-4.34987116,13.4534235,0.449872136,15.5420618,-5.71918058,0.47496146
243,-11.7543974,-2.90202979e-06,0.29998365,27.6391525,-4.42972994,0.399981052,-8.48346901,-2.77736473,0.349978298,8.11415958,16.4142609,0.3999753,-7.7757349,-12.5000086,0.399972111,-3.90758133,-11.8688946,0.424966246,-4.39183855,13.5433493,0.449890763,15.6291246,-5.75479984,0.47496146
244,-11.8156185,-2.91714446e-06,0.29998365,27.7856331,-4.45411634,0.399981052,-8.53351498,-2.79074669,0.349978298,8.15488338,16.5127335,0.3999753,-7.82985067,-12.5739565,0.399972111,-3.94991684,-11.9435244,0.424966753,-4.43380594,13.633275,0.449905664,15.7161875,-5.7904191,0.47496146
245,-11.8768396,-2.93225912e-06,0.29998365,27.9321136,-4.47850275,0.399981052,-8.58356094,-2.80412865,0.349978298,8.19560719,16.6112061,0.3999753,-7.88396645,-12.6479044,0.399972111,-3.99225235,-12.0181541,0.42496714,-4.47577333,13.7232008,0.449917585,15.8032503,-5.82603836,0.47496146
246,-11.9380608,-2.94737379e-06,0.29998365,28.0785942,-4.50288916,0.399981052,-8.63360691,-2.8175106,0.349978298,8.23633099,16.7096786,0.3999753,-7.93808222,-12.7218523,0.399972111,-4.03458786,-12.0927839,0.424967468,-4.51774073,13.8131266,0.449927121,15.8903131,-5.86165762,0.47496146
247,-11.9992819,-2.96248845e-06,0.29998365,28.2250748,-4.52727556,0.399981052,-8.68365288,-2.83089256,0.349978298,8.27705479,16.8081512,0.3999753,-7.99219799,-12.7958002,0.399972111,-4.07692337,-12.1674137,0.424967736,-4.55970812,13.9030523,0.449934721,15.977376,-5.89727688,0.47496146
248,-12.060503,-2.97760312e-06,0.29998365,28.3715553,-4.55166197,0.399981052,-8.73369884,-2.84427452,0.349978298,8.31777859,16.9066238,0.3999753,-8.04631424,-12.8697481,0.399972081,-4.11925888,-12.2420435,0.424967945,-4.60167551,13.9929781,0.44994083,16.0644379,-5.93289614,0.47496146
249,-12.1217241,-2.99271778e-06,0.29998365,28.5180359,-4.57604837,0.399981052,-8.78374481,-2.85765648,0.349978298,8.35850239,17.0050964,0.3999753,-8.10043049,-12.943696,0.399972081,-4.16159439,-12.3166733,0.424968094,-4.6436429,14.0829039,0.449945718,16.1515007,-5.9685154,0.47496146
250,-12.1829453,-3.00783245e-06,0.29998365,28.6645164,-4.60043478,0.399981052,-8.83379078,-2.87103844,0.349978298,8.39922619,17.103569,0.3999753,-8.15454674,-13.0176439,0.399972081,-4.2039299,-12.3913031,0.424968243,-4.68561029,14.1728296,0.449949622,16.2385635,-6.00413465,0.47496146
251,-12.2441664,-3.02294711e-06,0.29998365,28.810997,-4.62482119,0.399981052,-8.88383675,-2.88442039,0.349978298,8.43994999,17.2020416,0.3999753,-8.20866299,-13.0915918,0.399972081,-4.24626541,-12.4659328,0.424968362,-4.72757769,14.2627554,0.449952722,16.3256264,-6.03975391,0.47496146
252,-12.3053875,-3.03806178e-06,0.29998365,28.9574776,-4.64920759,0.399981052,-8.93388271,-2.89780235,0.349978298,8.48067379,17.3005142,0.3999753,-8.26277924,-13.1655397,0.399972081,-4.28860092,-12.5405626,0.424968421,-4.76954508,14.3526812,0.449955195,16.4126892,-6.07537317,0.47496146
253,-12.3666086,-3.05317644e-06,0.29998365,29.1039581,-4.673594,0.399981052,-8.98392868,-2.91118431,0.349978298,8.52139759,17.3989868,0.3999753,-8.31689548,-13.2394876,0.399972081,-4.33093643,-12.6151924,0.424968481,-4.81151247,14.4426069,0.449957192,16.499752,-6.11099243,0.47496146
254,-12.4278297,-3.06829111e-06,0.29998365,29.2504387,-4.6979804,0.399981052,-9.03397465,-2.92456627,0.349978298,8.56212139,17.4974594,0.3999753,-8.37101173,-13.3134356,0.399972081,-4.37327194,-12.6898222,0.424968541,-4.85347986,14.5325327,0.449958771,16.5868149,-6.14661169,0.47496146
255,-12.4890509,-3.08340577e-06,0.29998365,29.3969193,-4.72236681,0.399981052,-9.08402061,-2.93794823,0.349978298,8.60284519,17.595932,0.3999753,-8.42512798,-13.3873835,0.399972081,-4.41560745,-12.764452,0.42496857,-4.89544725,14.6224585,0.449960053,16.6738777,-6.18223095,0.47496146
256,-12.550272,-3.09852044e-06,0.29998365,29.5433998,-4.74675322,0.399981052,-9.13406658,-2.95133018,0.349978298,8.64356899,17.6944046,0.39997527,-8.47924423,-13.4613314,0.399972081,-4.45794296,-12.8390818,0.4249686,-4.93741465,14.7123842,0.449961066,16.7609406,-6.21785021,0.47496146
257,-12.6114931,-3.1136351e-06,0.29998365,29.6898804,-4.77113962,0.399981052,-9.18411255,-2.96471214,0.349978298,8.68429279,17.7928772,0.39997527,-8.53336048,-13.5352793,0.399972081,-4.50027847,-12.9137115,0.42496863,-4.97938204,14.80231,0.449961871,16.8480034,-6.25346947,0.47496146
258,-12.6727142,-3.12874977e-06,0.29998365,29.8363609,-4.79552603,0.399981052,-9.23415852,-2.9780941,0.349978298,8.72501659,17.8913498,0.39997527,-8.58747673,-13.6092272,0.399972081,-4.54261398,-12.9883413,0.42496866,-5.02134943,14.8922358,0.449962527,16.9350662,-6.28908873,0.47496146
259,-12.7339354,-3.14386443e-06,0.29998365,29.9828415,-4.81991243,0.399981052,-9.28420448,-2.99147606,0.349978298,8.76574039,17.9898224,0.39997527,-8.64159298,-13.6831751,0.399972081,-4.58494949,-13.0629711,0.42496869,-5.06331682,14.9821615,0.449963063,17.0221291,-6.32470798,0.47496146
260,-12.7951565,-3.1589791e-06,0.29998365,30.1293221,-4.84429884,0.399981052,-9.33425045,-3.00485802,0.349978298,8.8064642,18.088295,0.39997527,-8.69570923,-13.757123,0.399972081,-4.627285,-13.1376009,0.424968719,-5.10528421,15.0720873,0.44996348,17.1091919,-6.36032724,0.47496146
261,-12.8563776,-3.17409376e-06,0.29998365,30.2758026,-4.86868525,0.399981052,-9.38429642,-3.01823997,0.349978298,8.847188,18.1867676,0.39997527,-8.74982548,-13.8310709,0.399972081,-4.66962051,-13.2122307,0.424968719,-5.14725161,15.1620131,0.449963808,17.1962547,-6.3959465,0.47496146
262,-12.9175987,-3.18920843e-06,0.29998365,30.4222832,-4.89307165,0.399981052,-9.43434238,-3.03162193,0.349978298,8.8879118,18.2852402,0.39997527,-8.80394173,-13.9050188,0.399972081,-4.71195602,-13.2868605,0.424968719,-5.189219,15.2519388,0.449964076,17.2833176,-6.43156576,0.47496146
263,-12.9788198,-3.20432309e-06,0.29998365,30.5687637,-4.91745806,0.399981052,-9.48438835,-3.04500389,0.349978298,8.9286356,18.3837128,0.39997527,-8.85805798,-13.9789667,0.399972081,-4.75429153,-13.3614902,0.424968719,-5.23118639,15.3418646,0.449964285,17.3703804,-6.46718502,0.47496146
264,-13.040041,-3.21943776e-06,0.29998365,30.7152443,-4.94184446,0.399981052,-9.53443432,-3.05838585,0.349978298,8.9693594,18.4821854,0.39997527,-8.91217422,-14.0529146,0.399972081,-4.79662704,-13.43612,0.424968719,-5.27315378,15.4317904,0.449964464,17.4574432,-6.50280428,0.47496146
